text,id,pubdate
Highly recommended,2697518886,18545
Great love it,2697518252,18545
Versión actualizada,2697515795,18545
Love everything about it.,2697515106,18545
Did not use it.,2697513859,18545
Excelente Producto,2697513359,18545
Super genial cumple todas las expectativas,2697513236,18545
Exactly what I needed.,2697512391,18545
"I bought my computer in Feb 2021. Now it is April 2022 and it shuts itself off without warning, with a defective pink screen. I'd be surprised if it lasts throughout the month. I'm not sure if this is due to planned obsolescence, or some other reason. Either way, I am not impressed. One year is not a good shelf life for a computer. My previous MacBook lasted only 2 years before it shut itself down for good. My older MacBook Pro from 2012 still works, so I know that it is not me that is the problem.",2697511885,18545
You'll not find a better Mac!,2697509750,18545
"Liked performance, battery life, fan-less design",2697509528,18545
Excelente producto,2697509500,18545
"I just got my new laptop less than a month ago... I picked it up by the screen, and im a pretty tiny person.. and it like broke on the inside or something, the screen just shot out.. i wanted to just replace it for a new one But i would have had to go to the bank to put money in, because i guess you need the amount it would cost to do that. I was told that we would just do the refund, and i could rebuy it.. my refund seems to be taking a while, and it looks like the prices just went up on top of it. So im not very happy right now. i want to get the replacement. Def going to get the apple care plan (which also looks like it went up in price)  from like 2 days ago",2697508374,18545
No usb port for microhone use,2697506478,18545
Great product !! We bought 2 of them.,2697506397,18545
Excellent product. I’m so happy😊,2697505051,18545
A+,2697504689,18545
"Flawless, fast & elegant",2697504207,18545
excelente lo habia soñado. contento con mi mac,2697504018,18545
"Unfortunately I bought this laptop new, brand new in box, then after editing large files for photography, I noticed I had no storage very quickly. Starting cleaning the laptop up and realized it was used.  Found a couple who had a few video files of their trip to Mexico. Several other files I had never seen before and had my tech guy at work clean it up and he could tell right away it was used. Really disappointing I paid for the NEW versus the used and still got a used laptop.  It works great but still fraudulent. Just be careful ordering these off of amazon.",2697502810,18545
I loovvvee it 🥺,2697502532,18545
Great!!,2697501024,18545
It’s a great laptop.,2697499148,18545
None,2697499038,18545
Excellent.,2697499023,18545
Great computer! I highly recommend,2697498382,18545
I love it!,2697498350,18545
I love it,2697497043,18545
Amazing,2697496744,18545
Great & fast delivery,2697495611,18545
she is useing it does great,2697495457,18545
Great performance,2697494389,18545
Great portable Mac,2697492877,18545
Personal use,2697491628,18545
"Nice seller, awesome product!",2697491359,18545
Iykyk,2697490806,18545
Competent and reliable.,2697490101,18545
Love my mac,2697489798,18545
The best laptop ever,2697488964,18545
Awesome,2697486454,18545
Apple. Need I say more?!,2697486378,18545
No crashes,2697483583,18545
Excelente producto,2697482829,18545
Excellent,2697482711,18545
Estoy 100% comolacido,2697481584,18545
Good,2697481466,18545
Couldn’t use my usb had to buy a connector. Doesn’t connect to my canon printer - not compatible. Amazon sold me a windows office package for it was supposed to work. Not compatible. Bought a care package for support and problems. -no number to call. Not worth the money.,2697479931,18545
Lovely. Just amazing.,2697477983,18545
"This is a Mac.  I like the products, but this little Mac could not do what I needed.  I returned the product, it has been received at the warehouse but my money is still not returned.  I the computer for 2 days and then Insent back.  Please refund my money.",2697477445,18545
Excelente. Sin mas que decir,2697476703,18545
Love it,2697476180,18545
Apple never disappoints.,2697475686,18545
Kept well,2697474675,18545
I love it,2697473837,18545
Muy buena prestación en general,2697472091,18545
Amazing,2697470718,18545
"I had my mac for one day before it quit working—it was installed with Big Sur, which has a bug in it causing the trackpad to malfunction. No trackpad = no way of using your laptop (especially because it won’t recognize an external mouse with this bug. I paid over a thousand dollars to have a computer for a single day. While it worked, the speed was great and the screen crystal clear, but both of those are pointless without a way to use the computer. I’m doing the 3-hour software update now to (hopefully) fix the problem, but I highly recommend purchasing a different computer.",2697470688,18545
Good Mac! Nice...,2697470642,18545
"Bought 2 ipads, could not connect to internet, wasted money.  Bought an expensive phone, needed assembly, never worked, wasted money.  Bought a new MacBook, in setup after argument to use English, when I entered the Wi-Fi password 3 times, it never accepted it, it went nuts and sailed off into disability screens I could not fathom.  The touchpad seems not to work.  Does not have a USB port, without using an external mouse is less than junk to me.  Now we start pulling teeth, scheduled a return, will I get credit?RUN FROM APPLE PRODUCTS ! ! !",2697469161,18545
Original,2697468970,18545
Es muy buena,2697468783,18545
Super fast and cool,2697468648,18545
"The macbook air M1 arrived totally dead with no charging cable or power brick.  The laptop was extremely beat up, scratched everywhere and completely grimy and dirty.  It looks like it was never cleaned.  The hinge also has wear and the lid does not want to stay up.  an utter and complete piece of crap.",2697462802,18545
"Had to replace the screen with warranty, it came with burned pixels. Other than that, good laptop",2697461322,18545
Amazing,2697460365,18545
Best laptop,2697460323,18545
Excelente,2697460107,18545
"Don’t appreciate how I received a used macbook with fingerprints on the screen. They tried to put the film back on the screen as it was originally, but it wasn’t stuck to the screen as it should have been. I returned it because i refuse to spend that much money on something someone else had their hands one. It’s unacceptable especially due to covid. I went and bought one locally and it was brand new no fingerprints and the film was stuck to the screen as it should be because thats how Apple packages it.",2697459720,18545
"This machine is NOT powerful enough to run design software and Google Chrome at the same time. Just FYI. It's laggy, sputters, and a total piece of junk for the most part if you're trying to run any of Adobe Suite or Sketchup or heavy'ish program. It has trouble runing Keynote, Spotify, and chrome at the same time. This is great for surfing the web and using a few of the internal apple products but a complete waste of money if you're looking for a work computer and do any kind of creative design or work. Apple's products are garbage and we're all stuck in their hellish ecosphere.",2697456857,18545
Super fast,2697456382,18545
Perfecto!!,2697455473,18545
Great laptop.,2697454784,18545
Waiting for credit from Amazon on return via UPS. We were unable to have this laptop work with Zoom no audio or video and it was unstable with the Google Chrome browser. My son is a software engineer for a San Francisco Social media company and he thinks that this new processing chip being used by Apple is problematic.,2697453680,18545
Good,2697453519,18545
"Shockingly substandard quality. It's very, very slow to respond. For THAT reason alone, it's getting returned, not because the box it came in smells musty like it's been sitting in a wet basement for years.",2697452398,18545
Shuts down randomly constantly needs repairs,2697451265,18545
Wonderful,2697451108,18545
It didn’t function properly I returned it UPS picked it up it’s been 45 days and I still don’t have a refund or information,2697450866,18545
Impossible to use the camera. Had to purchase and external camera.,2697448005,18545
Back in 2020 I put the laptop on once. Tried to set it up and then shut it off since I couldn’t do it. Tried to turn it back it on in 2022 and it would not charge. Bought a battery from Apple and it still won’t turn in ! Such a waste of money for something I can’t even use.,2697447176,18545
I purchased the MacBook Air assuming the computer was new because the item said “new”.  After a week of owning the computer and charging once. I decided to look at the battery cycle count and it read “14”.  Meaning it had been charged 14 times at full cycle.  I contacted Apple and they said testing involves 1-3 cycles.  I suspect it was already used heavily for a month.  So I returned it.  Very hesitant to purchase a laptop again from Amazon.,2697446980,18545
Got this laptop for work and less than a year later I've had to service it twice. TRASH!!!!,2697444952,18545
"Must have gotten a damaged unit. Trouble connecting to WiFi, arrows had to be punched several times to work, Netflix “error” codes came up during streaming, stopping viewing until dealt with. Got an IPad Pro, which is wonderful:} Amazon great about return and refund. Thanks, Amazon! William B.",2697444508,18545
Their support staff created more problems than I could ever have and i have wasted at least 20 hours on hold and trying to get Apple to set up my new MAC and I still cannot use this computer.  I am seriously thinking to send back and hoping I can!,2697444115,18545
I assumed it would operate like my I pad.  Takes forever for screen to respond when I click on something. It is not user friendly.  Waste of my money.  I wish I had returned it,2697441472,18545
I spent more than six hours on the phone with Apple support trying to get this to work. Total fail and waste of time. I never thought I’d buy an apple product that was defective.,2697441307,18545
honestly this laptop is garbage!!!! I HAD a macbookpro from 2013 that was almost neck on photoshop and illustrator being almost 10 years old ! like cumoon ! … oh and u have to buy a dam dongle because it only comes with 2 usbc connections and u know dam welll one is for charging ! … also if u dont have another mac dont eveer open disk utility because u need a secoond one if u erase ur hardrive,2697441274,18545
It’s very nice but isn’t what I need,2697440649,18545
I never write reviews but I’m taking time to write this one.tried to save some money on a open box Mac never again with Amazon they have horrible quality control could not even get through setup without it freezing up and then it does not recognize my Apple ID returning and going to bestbuy would of reordered with Amazon but have to wait till return is received and then then they will mail one out that’s going to take maybe two weeks total time I don’t think so never again,2697440460,18545
"This ""USER GUIDE"" does not guide and is of little use.  It appears to me as if the author threw together some thoughts or previous documents with little concern with order or the reader's needs.",2697440300,18545
3 hours with apple support  - with no relief in sight - no way to turn off favorites side which pops up when ever it wants - need an additional lap top will not purchase this again,2697440008,18545
"Will NOT support Apple's 2011 THunderbolt 27"" Display. I have spent hundreds of dollars on connectors/converters and dongles which do not work. Both Apple and Amazon have sent me around 10 items that DO NOT WORK. I have a tremor which makes it hard to work on a small screen.  I was informed that each of the solutions would work by both companies and other third-party sellers to whom they have directed me.  SHAME ON THEM! Apple is not my friend.",2697439696,18545
The mouse is moving alone and changing the page by itself.,2697438509,18545
Loving it so far. Wish I could afford a bigger screen but nice to be able to finally afford a new Mac after 13 years. I still find Microsoft office tools easier to use esp snipping tool I’m finding Macs version of this frustrating and confusing and not as simple but it’s still a Mac so whatever,2697438212,18545
No instructions what to do when something is not working. I can not connect to the blue tooth and the apple stores are closed in my town. I don’t know how to fix it,2697437934,18545
"This would have been great, the computer is epic.  But why do you default to gold?  I bought this under a timeline to bring overseas and they sent me a gold version, like who wants that? I returned it and it's been over two weeks and haven't gotten any refund, so it's just been a whole mess that could have been avoided.  Stop defaulting to a color no-one wants.  Rant over.",2697437156,18545
"The unit is smaller than the original Air, also it has NO USB ports, the description on the page is misleading and they never show the right-hand side of the unit in the pictures, otherwise, I would have never bought it, Amazon return policy is horrible they take 2 weeks to refund your money, took it out looked at it said nope, didn't even registered it.  Waste of time and money.",2697437076,18545
ordered a new macbook came used everything is a scam how now to return the money?,2697436734,18545
After 2 months their is a error that I can’t turn my videos at all. I watch YouTube to fix it but didn’t work. I am pretty upset and not happy.,2697436653,18545
Se supone que compré un artículo nuevo y a un mes de la compra solo no enciende.,2697436510,18545
I really haven't used this as of yet.  All the Macs I have had in the past except one were A quality in all respects,2697435020,18545
"Item was delivered dented, I’m not sure if it was the manufacture or delivery company but I definitely am not happy.",2697434738,18545
I loved my computer and the affirm payment plan. My husband had me purchase as my Christmas gift. I have had it less then 3 months but over the Amazon exchange time and it's a paper weight because the keyboard no longer works. Cautious is all I can say when buying electronics of expense from Amazon.,2697433403,18545
"I purchased for my son to use for school, it stopped working after two weeks, I spent the past two weeks working with Apple who can't get it to function.  I contacted Amazon to replace, they have refused to replace and continue to re-direct me to Apple.  Don't buy an Apple computer from Amazon, they will not replace it even if defective.",2697433087,18545
"Very disappointing. Those 2 USB c ports as the only ports, is the most disappointing thing ever. Also, it runs out of memory quite often. I only stick with it because of a software I need. Otherwise, I stick to my windows laptop and stay sane",2697432401,18545
"I bought this just to try Apple and I absolutely hate it the layout, no touch screen, keys are hard to type on bc super small and the worst is trying to return it. Return option is only 1 and its been such a hassle to even return it and you get charged",2697432214,18545
"I had several problems so took the MacBook Air into Best Buy for help.  I was told I had received ""a lemon"" and should return it to Amazon.  I had it 3 weeks so was able to return it for a refund which I am waiting for right now.  I have loved my 2012 MacBook Air and am hoping the next one I order will be okay.",2697431228,18545
"I think you would have a hard time finding a Windows laptop that did not support 2 external monitors.  Yet, this laptop, more advanced in every other way than pretty much any Windows laptop in its price range, only supports a single external monitor.  I would never have even thought to ask the question.  Absolutely unacceptable.",2697429886,18545
Quut working within a week from purchasing. Screen would freeze up and flicker. Screen eventually went black and would reset itself causing loss if previous work.,2697427975,18545
Not compatible with protoos  it says it is but its not.,2697426748,18545
HorribleIt would not let me sign in and or change passwordHorrible to the bone a nothing,2697423322,18545
This piece of junk is unable to connect wirelessly to  my printer.  My 10 year old mac has no problems printing on my Epson printer.  I have tried everything suggested and it still claims my printer is OFFLINE.It won't even find the printer when it is connected to it with a USB cable.  I think Apple has really screwed this product up.,2697421155,18545
"I returned it because it wasn’t what I was looking for, therefore I cans rate it!",2697420837,18545
I love my IPad so I thought this would be great but it is not. No touch screen. I am having trouble even using it. Total waste of my money.,2697419417,18545
Very bad contrast. Very bad video resolution.,2697417823,18545
"Computer came on time, was in the original box, even though the box was scratched up. not a issue, you can see it in the pic. came with a new charger, and charging block, battery health is at 100%, which is a plus. amazing purchase came in the color i ordered as well.",2697417578,18545
This is my first MacBook and it's perfect entry laptop into the Apple brand.  I don't need it for a ton of applications so the MacBook Air is perfect for me.  I'm able to access all of my needed applications.  Easy transition from traditional laptop.  It is a little different with shortcuts from what I was use to but I've adapted quickly.  This laptop is lightweight and easy to use!,2697415613,18545
"So I am by no means a super heavy tech guy, but I was wanting a new laptop for when I go back to school, movie streaming, etc and I can say with confidence that this is the best laptop I have ever used, owned, typed on, you name it. I love how small, compact and portable the laptop is while still being able to pack the punch it is advertised to bring. I love the feel of the keyboard and feel like I am able to type lightning fast on it. I really have nothing bad to say about this laptop. Unless you are a heavy computer gamer I think this laptop is perfect for everybody. Make sure you look around because I was actually able to get this laptop from BestBuy for $799.99 brand new so I was able to get this laptop for a great price! Amazon at the time had it for the same price but I did not want to risk damage from shipping.",2697415135,18545
Best laptop on earth..great battery perfect design and unbelievably performant.,2697414331,18545
"I use my MacBook Air M1 equally docked and undocked. At home I can connect to up to three monitors with the help of a powered docking station and Display Link. When I purchased this one that I've had for about a year or so I was also issued an upgrade for my work Mac, a Pro that was also an M1 and fully loaded. The pro was thicker and a fair amount heavier so hauling both sucked sometimes.I'm sure some heavy dev's, gamers or power photoshop users that need a remote workstation away from their Mac Pro (or Mac Studio) a MacBook Pro may be a better options but that comes with the negative of a bigger form factor, bigger and heavier power adapter and a bit more cost.I think this is a great fit for knowledge workers, it blows my new Lenovo Win laptop for work out of the water) and still handles large card imports from my SLR and Mirrorless cameras like a champ. I'm really not seeing unacceptable delays in Light Room and only use PhotoShop on targeted issues rarely.This and a pair of Mac Pro noise canceling headphones were the two best Apple products I've bought in the last year and a half or so.",2697413854,18545
I don’t like this very much I Kant get the app that I need and like,2697413676,18545
"I think this laptop is overrated. Reviews say it does not get hot but with only 10 minutes of playing some games, it went super hot that i had to turn it off. The M1 processor which they say is powerful did not live up to all the hype. No wonder it's cheaper than dell xps 13.",2697413020,18545
I’ve had this for a few months and the SCREEN turning black with lines. Can’t fix it. Keeps glitching and it’s bad performance for the price absolutely not worth it. It’s all just aesthetically pleasing that’s it nothing more. Save yourself some money.,2697412608,18545
If your clumsy get a better laptop,2697412287,18545
It stopped working after 10 months 😞I just don’t understand how in less than a year my computer screen goes black. This computer never fell so I want to speak with a customer service representatives.,2697411821,18545
One of the speakers and the camera stopped working after a few months.,2697410612,18545
DO NOT BUY. This computer has had issues from day 1. I’ve had to go to the Mac store 3 times now and I’m going again on Monday. It’s always a new issue. USELESS!!!!!!!,2697410492,18545
"What's not to like. I bought the M1 Macbook Air just in case Apple decided to discontinue it even though my old Mackbook Pros (2012 and 2015) continue to work just fine. Decided to get in in gold for a little something different. Performs great and Migration Assistant copied everything over perfectly. Oh, and the price around $800 was terrific.",2697410103,18545
My first Apple product. So far finding it difficult to set up. No instructions. Not intuitive at all. All my android were much easier to use right out of the box. Still trying to figure out how to load a program. Grrr,2697409897,18545
Only 8gb ram. The most this thing can do is watch YouTube and send emails,2697409571,18545
Mousepad is defective,2697408946,18545
"I PURCHASED A NEW MacBook Air, AND I RECEIVED A USED ONE WITH SOFTWARE ALREADY IN INSTALLED BY SOMEONE IN THE UK. THE CURSER WOULD STICK AND THE COMPUTER WOULD SHUT DOWN, TERRIBLE FOR A PRICE OF OVER $900.",2697408496,18545
"PC and MAC user since 80's.  While I've had to upgrade my Intel PC's multiple times each decade, the MAC keeps on plugging.  Get 10 years out of the MAC easy.  Then when you think they are done, load them up with UNBUTU or other Linux OS and get few more years out of them.The M1 Macbook Air is exceptionally fast compared to my 2017 Intel IMAC.  Added a lightning hub so I can access my external devices to store data I don't want on cloud.2nd M1 Macbook Air after getting one for kids school after Chromebook pandemic mediocrity and using an M1 MAC MINI for year.  PC has stopped doing what I need ot do easily and is too tied to MS.  I can access all my legacy MS files with the Macbook air without being tied to MS subscription!  They work and work well.",2697405604,18545
"Ive had this since one since it came out and the screen just magically broke yesterday, do better apple. My dell has lasted almost 5 years now",2697405269,18545
"The MacBook Air is convenient like every other computer used daily and is compactible due to size. It goes for the high price of thirteen hundred dollars with very little features besides its editing equipment. The computer’s processing chip isn’t the best on the market, which makes the computer work slow a while after using. It’s a simple use for a computer with very little storage, but it keeps things organized and easy to find. Sometimes files tend to glitch out of the memory causing me to redo a few assignments. The screen has a clear picture, which makes it better when having to read and do homework. The computer itself is very clean and simple to use but doesn’t come with feature that most high-priced computer have.  After paying a heavy amount on a computer the features it has is limited compared to buying an iPad for the same price.",2697404359,18545
Lasted 1 year and a half and had to pay $692 to replace the logic board. I would buy a laptop with an M1 to avoid overheating,2697397532,18545
"Jumping from a 2013, MacBook Pro 15 inch with 16 GB RAM and 1TB SSDWas very surprised to see the Geekbench score was more than double on this device , but guess I shouldn't be with how exponentially and fast technology advances!!Super speedy for my daily usage and battery life is insane.Definitely can't complain!I opted for the Gold color, but kind of wish I went for the space gray because it looks more pinkish/copper than gold",2697396743,18545
Screen broke just a week outside of one year. Warranty. It’s a $500 repair. This is insane.,2697395122,18545
Opened my brand new $1000++ computer and the entire screen was cracked and destroyed. Awesome! Thanks Amazon.,2697395051,18545
I loved this computer until I tried to use the USB port. IT DOES NOT HAVE ONE!!!!!!!!!!!!!!!!!!!!!!!!,2697394119,18545
"For sure a 10/10, great quality, great product. Packing was done very nice and the product is holding up nicely. I would spend the extra money to buy a carrying case and screen protector to protect your investment!",2697393393,18545
"Nice price bt pack had toxic black mold. Not returning bc I couldn't smell anything on the hardware itself and I have stuff that needs to get done. Advise looking somewhere other than Amazon. ""If it looks too good to be true, it probably is"" Very disappointed.",2697392431,18545
"battery is not good , a lot of time to rechange , No buy again , I saw very good review from this seller then bye , but be carful it is not refundable",2697392091,18545
"I don’t really like it, I can’t download iTunes whenever I want to download iTunes it’s just too difficult and every time this message (iTunes quit  unsuspectedly) appears every time I download it, I can’t download it and I really need it to fix my iPhone.",2697390984,18545
"I was able to snag one of these for $700 with the M2 MacBook Air arriving the day after I am writing this review. If it was in this price bracket all the time, it would be a no brainer best choice, and I am having a hard time finding worthy competition even at its $1,000 msrp range.What it does well:Trackpad-  The trackpad on the MacBook Air is unbelievable. Using pressure sensitivity to simulate clicks on a piece of glass, the MacBook lineup puts all other laptop manufacturers on notice. This is a best in class experience.Keyboard-  Say what you will about laptop keyboards but this is a phenomenal typing experience. The only type of keyboard I would rather be using is a mechanical keyboard, but in this form factor, it is as good as it gets. The only complaints I have are that the arrow keys are really small.Display-  The display provides a fantastic viewing experience. I thought this is where the laptop would fall behind its more expensive counterparts with OLED and Mini LED displays, but the color accuracy, respectable 400 nit peak brightness, and 2560 x 1600 resolution are leaps better than anything I have experienced on an HP or Lenovo device. I wish the display was slightly bigger, but do not mind using it at all. This is a very good display for the money.Build Quality-  Apple just continues to excel at building things.Speakers-  Solid speakers with exceptional clarity, volume, and bass. Better than anything I have owned before it.What it does bad:Gaming-  Do not buy this laptop with the hopes that you can game on it. Most games I thought of installing were not available on Mac OS. It is in this category that Windows dominates the market.IO-  You get 2 USB C ports and a headphone jack. This fits my lifestyle just fine, but I cannot speak for everyone. It is up to you to determine whether you can live without USB A, HDMI out, or SD Readers built in.Base Hardware-  At this price point, 256gb is not enough. 512 should be the standard, not a $160 add on.",2697390208,18545
$900 later and the sceeen quit on me. Don’t think I’ll be buying another computer from Amazon.,2697389733,18545
The computer kept freezing up,2697387096,18545
Came broken still no refund 6 months,2697386775,18545
"Screen flickers at random and laptop crashes, lesson learned, amazon warehouse electronics are crap, had a very bad experience with other amazon warehouse buying.Laptop is good when it works, opens up fast, but I just ended up with a dud",2697385601,18545
I purchased a new version and I was sent a refurbished one.I found that it was refurbished when I tried adding apps to the laptop.A pop up came on the screen stating certain apps are not compatible with jail broken laptops.,2697384723,18545
Do not buy this I got this and put it on the charger for no more than 30 minutes and i go back into my room and it’s literally on fire. It almost burned my house down,2697383547,18545
This laptop is not compatible with anything. If you are a DELL user you will HATE it.You have to purchase a docking station or you won't have enough ports. You can't save word docs to your desktop.  The only positive is the battery life.,2697381795,18545
This expensive laptop has no CD drive or USB drive. What the heck. What a dumb expensive computer. Even my ten year old laptops are better than this.,2697379802,18545
"i cant image how come apple will put such a low resolution camera on a 1000 laptop. i bought it mainly for zoom meeting but it's not to my expectation, so i returned it",2697378928,18545
my new 13in Macbook Air has a lot of fingerprints on the INSIDE of the glass screen. It's on the top left corner down the left side and starts along the bottom. I don't like it .,2697378102,18545
"I love my Macbook Air. It is fast, thin, and affordable. With OS Ventura it is just perfect.",2697376165,18545
"The battery only lasts a few hours before it is dead, despite being used for menial tasks that do not typically drain a battery much. Not at all what I was expecting based on their marketing.",2697375464,18545
"I read the comments and it seemed legit but when I received my package, I didn’t get a MacBook. I got a broken HP with no charger!!! Now I have to wait forever for my refund",2697374209,18545
Ever since I bought my laptop I have glitches on my computer. I haven’t been able to use touch screen. Glitching makes it not possible to game,2697373734,18545
Computer was not able to charge are a monthe or so. Took to Apple reps stated could not help me that day because Amazon is a 3rd vendor.,2697373697,18545
neither me or my brilliant techie friends could make it even to the third screen of demands without becoming locked out.  Back to PCs .,2697372768,18545
"I received my Apple Macbook Air in May of 2021.  It died February 19, 2022.",2697372254,18545
apparently it did not arrive as I expected 😔 it was a failure 😫,2697372022,18545
"OMG! This is such an incredible product. Perfect keyboard, perfect weight, perfect battery life, perfect trackpad, perfect performance, perfect Touch ID, perfect feel, perfect build, perfect look, perfect size, perfect stereo sound, perfect screen, perfect noise absence as not having a fan! I mean, it doesn't have a fan and it doesn't get hot most of the times. WTF?! It's the only laptop I've been able to use in my bed for x amount of hours and it is sooo comfortable to do it. It truly is one of the best products out there and it is totally worth the investment, because that's how I see it, not even as spending, that's just how good it is. I'm enthusiastic because this is for sure the best device Apple has created in terms of price/what you get, and it will probably stay in that position for a couple of years. This is game-changing and revolutionary. The computer feels as if it will last 10+ years, honestly. I highly recommend it. BTW, it is so good my girlfriend decided to get one for herself because she just couldn't get over the first time she used it, and just how beautiful it is and pleasurable to look at from any perspective... This laptop is so ridiculously perfect that you can even open it with one hand and in just a couple of seconds, you will be ready to use it as it has an always-on feature that allows you to get down to the working right away. That is probably the best feat. True Tone is also really good, as it is automatic brightness adjustment and dark mode, they sit together perfectly well. Get it! You won't regret it at any moment. Truly a high-end experience. Oh, and... It looks elegant at any angle, and which is most important, classy it feels.",2697369698,18545
much worse build quality than older mac airs,2697369242,18545
"Purchase warranty, im having issuers with screen and it restarts my laptop. Return policy is only for 30 days. Not worth issues. wish I could of purchased from another vendor.",2697367467,18545
Excelent product,2697367206,18545
This computer was not able to be set up and had an inherent problem. We had to send back for full refund.,2697367121,18545
Worst computer I’ve used. Screen dead after one month. Battery isn’t lasting long. Freezes and input output very slow.,2697366937,18545
"The 2020 MacBook Air BigSur OS is one of the newest computers on the market at the moment and one of Apple’s best designs. Apple has had many MacBook models throughout their many years of being the best electronic company, but The BigSur OS has many features that other models and other company computers do not have. This MacBook comes with high quality upload speed, all-day battery life, and superfast memory, which makes it the best choice for any computer or laptop right now. For a student and any other user, upload speed is definitely one of the most important qualities on a computer. This MacBook’s upload speed is fast enough that it can be considered a gaming laptop also. It has an Apple M1 Chip with an eight-core CPU which delivers up to almost four times as fast as past generations. This M1 Chip is designed by Apple designers themselves which other companies do not have access to. This BigSur is the quickest computer on the computer and laptop market which puts Apple as the highest revenue electronic company. Battery-life is another quality that is essential to many people, especially a student in the year 2021. Many universities and high schools have switched to using mainly online tests, textbooks, notes, and activities. All day battery-life is important because some students are using their computer up to nine hours a day with school, homework, and studying for tests and quizzes. This MacBook uses lithium polymer batteries which provide up to 18 hours of battery life. These batteries also are good for the environment and conservation. These are the best batteries for computers because they provide the best life and are good for the environment. Good memory and lots of storage are also crucial qualities of a computer. This MacBook can be used for up to ten years if there are not any software problems. This MacBook has eight GB of unified memory that makes everything you do have fast upload speed and responsiveness. Having enough memory and storage is great. For example, a student or a teacher would need to save documents, projects, notes and many more things. If there is not enough storage to do those things that a student needs to do then things will end up lost and not recovered. A lot of storage is also needed for a gamer because there needs to be space to download the games and have room for any spontaneous updates that might occur. Good memory and storage are important to many people and that's what makes the BigSur OS the best computer on the market. The MacBook BigSur has many pros that other computers just do not have and is a reasonable price for all the features it comes with. This model is an amazing choice for students, teachers, gamers, engineers, IT workers, and anyone who uses their computer a lot. The MacBook BigSur OS definitely continues to be one of the top rated computers and gives users a big bang for their buck.",2697366431,18545
Fraud.,2697364722,18545
M1 chipset does not support two monitors. Not sure why Apple would do this! And won’t except returns after 14 days.,2697363223,18545
This is a very good laptop and easy to use.  A few things I've noticed is the backlit keyboard is very nice and adjusts automatically.  The keyboard is easy to type on and get used to and the touchpad is great.  The battery is extremely good too.I also use Apple Music and was pleased to find that spacial audio (Dolby Atmos) music songs played back on the Airs speakers and sounds amazing compared to high res stereo tracks.It's these little things I've found out about while using this computer that just amazes me all the time after just two weeks of ownership.  I would have bought it at Amazon but I could pick it up at my local BestBuy for 899 dollars when I got it.,2697362692,18545
Not even a year old and it died on me.,2697362511,18545
"Through the past year and a half, students have had to use personal computers and laptops for everyday tasks, most importantly being school. From my personal experience I believe that the MacBook Air 2020 is the best tool for the job. If you plan to frequently use a personal computer or laptop in the future, the MacBook Air is the right choice because of its processing speed and storage, ability to keep a charge, and the apple compatibility that it uses.First, the MacBook Air 2020 is amazingly convenient to use throughout the day because of its ability to hold a charge and how quickly it gets charged. In my school days I did not have very much time to worry about the battery life of my computer. Now I do not have to do that at all because I only need to charge my computer once to twice a week and its 30 hour charge. Next, the apple compatibility that it uses, including Apple music, iMessage, Facetime, etc., makes this product very easy to use while not having to use multiple devices to do actions such as getting a photo from your photos or getting that one picture from a text. This apple compatibility lets you see all of these things and not have to worry about changing devices to do so. Finally, is the processing speed and storage. The MacBook Air 2020 has a processor that is considered to be great for gaming and running large applications within the computer. This makes the computer amazingly fast while doing average school work and using it for everyday life. Although it is expensive, the MacBook Air has been considered to be the best for its price out of all of the MacBooks, including computers such as the MacBook Pro. The strange thing that the MacBook has is amazing showing its slim appearance and lightweight feel. The storage that is available with the MacBook is 256GB, 512GB, 1TB, or 2TB, but most went with 512GB. These large amounts of storage are fantastic, showing that one of the MacBook Air's biggest competitors(Dell XPS 13) only lets you choose between 128GB and 256GB. Now if you want to have a large amount of pictures or apps on your computer that kind of storage just won't cut it. For these reasons the MacBook Air 2020 is the best choice for daily use and school work because of its processing speed and storage, ability to keep a charge, and the apple compatibility.Overall, the MackBook Air has the processing speed, storage capacity, battery life, and the apple compatibility to make it the best choice for a laptop or personal computer. Throughout the last year and a half, I have had to be on my computer a lot to do school work and many other things. Getting this computer has not only helped me do this quicker, but has improved the quality of my work because of its nice layout and convenience.",2697362181,18545
"This is the best laptop I’ve ever owned for a few reasons.SPEEDIt’s lightning fast. The M1 chip almost never struggles, opening apps and web pages in seconds.SCREENThe screen is very high resolution with little glare. There’s NO TOUCHSCREEN, but I didn’t even notice until I’d owned it for a month cause I don’t use that.BUILD QUALITYIt’s sturdy, light, and durable. It’s powder coated so it doesn’t scratch easily, but when it’s not pretty.macOSThe operating system is great on its own, but with an iPhone it’s incredible. Messages, photos, websites, and mail from your phone just appear on your laptop.I don’t know if another laptop that hits all these points for under $1000.Now as for the cons…Not enough storage - 256gb is not enough. You can get by if all you do is browse the web and use Microsoft word, but for anything beyond that you’ll need AT LEAST 512gb.Gaming - macOS has a very small selection of gaming options. It’s not a gaming machine, but it’s laughably small.For the games it does have, the fps and speed is reasonable. It’s not incredible, but like I said it’s not a gaming machine.",2697360848,18545
